Timestamp,Chroma_1,Chroma_2,Chroma_3,Chroma_4,Chroma_5,Chroma_6,Chroma_7,Chroma_8,Chroma_9,Chroma_10,Chroma_11,Chroma_12,Chord
31.532698412,1.409,0.0,0.294189,0.0,0.366308,0.0757229,0.0,0.189159,1.23238,0.764225,0.0,0.0,A:min
31.579138321,1.019,0.0,0.0,0.148413,0.399927,0.0299436,0.0,0.102764,0.97797,0.925618,0.0,0.0,A:min
31.625578231,0.714261,0.0,0.0,0.0649697,0.719001,0.0223358,0.0,0.11007,0.521094,1.09968,0.0,0.0,A:min
31.67201814,0.783524,0.700493,0.0290415,0.0,0.674376,0.0,0.0,0.0,0.032961,1.12697,0.0108498,0.0219684,A:min
31.718458049,0.77257,0.30549,0.0,0.0525557,0.815563,0.0,0.0,0.178959,0.76815,0.687293,0.072225,0.584917,A:min
31.764897959,0.671567,0.0,0.0,0.380784,0.693741,0.0,0.0,0.247925,1.02511,0.20981,0.393001,0.827367,A:min
31.811337868,0.971554,0.0,0.0,0.208245,0.249279,0.0630264,0.0,0.301826,0.971083,0.146225,0.621242,0.890772,A:min
31.857777777,1.75364,0.0,0.463641,0.0,0.104,0.0809376,0.0,0.322058,0.992593,0.050536,0.722222,0.501334,A:min
31.904217687,1.85923,0.199537,0.690984,0.0,0.15941,0.0,0.0,0.484588,0.850072,0.0,0.593359,0.287178,A:min
31.950657596,1.70266,0.477491,0.83334,0.0,0.19954,0.0173297,0.0,0.881518,0.378363,0.0,0.0,0.0,A:min
31.997097505,1.59478,0.459819,0.656433,0.0,0.0819463,0.0276591,0.0,1.17572,0.0,0.309874,0.0,0.0531017,A:min
32.043537414,1.5788,0.643324,0.36074,0.0,0.0,0.103062,0.0,0.207367,0.0,0.932373,0.14807,0.0848821,A:min
32.089977324,0.959298,0.670454,0.0,0.0,0.0,0.0,0.0,0.0159271,0.0,0.67917,1.63417,0.0757359,A:min
32.136417233,0.528621,0.174546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.367649,2.28544,0.502604,A:min
32.182857142,0.000981404,0.0,0.0,0.0,0.212404,0.0,0.0097158,0.0891418,0.0,0.144359,2.5177,0.0,A:min
32.229297052,0.000773466,0.0,0.0,0.0,0.0,0.0,0.101941,0.192512,0.0,0.111465,2.54595,0.0,A:min
32.275736961,0.0,0.0,0.0,0.0,0.0452886,0.0,0.14876,0.295114,0.0,0.129167,2.34639,0.0,A:min
32.32217687,0.0764873,0.743137,0.210585,0.181072,0.0902185,0.0,0.0742914,1.15274,0.127847,0.0287721,1.34834,0.0,A:min
32.36861678,0.0499386,0.744743,0.391085,0.170133,0.0199207,0.0,0.0,2.30552,0.0351217,0.0,0.892242,0.44203,A:min
32.415056689,0.0183661,0.342766,0.601339,0.272892,0.0,0.0,0.115949,2.54032,0.0,0.000343243,0.77352,0.109081,A:min
32.461496598,0.175415,0.333828,0.680601,0.335291,0.0,0.0,0.179391,2.53131,0.0,0.0,0.0,0.00871377,A:min
32.507936507,0.194102,0.590281,0.614695,0.0842223,0.0,0.0,0.165761,2.49332,0.0,0.0,0.0,0.0,A:min
32.554376417,0.0,1.03236,0.309134,0.330286,0.0,0.0,0.397198,2.5213,0.0,0.0,0.0,0.0,A:min
32.600816326,0.027113,1.00553,0.274155,1.02786,0.0,0.0,0.753275,1.951,0.0,0.0,0.042072,0.106514,A:min
32.647256235,0.0,0.536342,0.607044,1.45079,0.0,0.0,1.08012,1.03778,0.0,0.07303,0.390606,0.0691662,A:min
32.693696145,0.0,0.0,0.737823,1.83002,0.0,0.0,1.17018,0.461499,0.0210377,0.50474,0.421557,0.0,A:min
32.740136054,0.0,0.0,0.528132,2.21551,0.0,0.0,0.918167,0.473885,0.29117,0.687845,0.399193,0.0,A:min
32.786575963,0.0,0.117291,0.0615553,2.45618,0.0711344,0.0,0.739699,0.474807,0.0803204,1.0643,0.0527108,0.0,C:maj
32.833015873,0.0192514,0.969375,0.0,2.32025,0.109684,0.0,0.705354,0.372385,0.0,0.962591,0.0247784,0.0,C:maj
32.879455782,0.0,1.48147,0.0,2.11597,0.221625,0.0,0.544643,0.156722,0.0,0.528968,0.0149153,0.0,C:maj
32.925895691,0.0,1.42515,0.109752,1.99285,0.262949,0.0,0.305687,0.0,0.0,0.0318218,0.0232523,0.0,C:maj
32.9723356,0.0,1.03686,0.116462,1.5894,0.205309,0.39237,0.210337,0.0,0.0,0.0,0.018188,0.0,C:maj
33.01877551,0.0,0.772477,0.379121,1.18589,0.260723,0.827892,0.158636,0.0,0.0193835,0.0744248,0.00943917,0.0,C:maj
33.065215419,0.0,0.586663,0.28769,1.61105,0.222485,0.691661,0.256211,0.0,0.0143308,0.104091,0.00525674,0.0,C:maj
33.111655328,0.000579626,0.23111,0.0908547,2.03476,0.185211,0.402063,0.433357,0.0310123,0.00087582,0.0942028,0.0496155,0.0,C:maj
33.158095238,0.000698443,0.244858,0.165534,2.02394,0.0870296,0.0,0.455239,0.0956251,0.0,0.716349,0.0755913,0.0,C:maj
33.204535147,0.00334481,0.168537,0.0748121,2.00656,0.0975667,0.0,0.314878,0.160404,0.378948,0.779816,0.040798,0.0,C:maj
33.250975056,0.00526587,0.00693927,0.0,2.0248,0.045983,0.0,0.209947,0.129694,0.533579,0.782245,0.00623246,0.00974531,C:maj
33.297414965,0.00317445,0.0,0.0,2.11315,0.0218007,0.0,0.126878,0.0,0.602509,0.997035,0.00650435,0.00693084,C:maj
33.343854875,3.09099e-05,0.0290122,0.0,2.17893,0.00648215,0.0,0.0988853,0.0,0.362665,1.14923,0.0171284,0.00469574,C:maj
33.390294784,0.0,0.0,0.0,2.1928,0.0,0.0,0.023661,0.0601729,0.0211869,1.21327,0.0190112,0.00274515,C:maj
33.436734693,0.0,0.0,0.0,2.09524,0.0774883,0.0,0.0358928,0.456634,0.0,1.08907,0.282784,0.00067397,C:maj
33.483174603,0.0,0.0,0.0,2.04197,0.137728,0.0,0.0,0.470222,0.0,1.03363,0.678025,0.0,C:maj
33.529614512,0.0,0.0,0.0,2.01002,0.192854,0.0,0.0,0.453832,0.0,0.817753,0.619761,0.0,C:maj
33.576054421,4.65426e-05,0.0,0.0,1.99587,0.221023,0.0,0.0,0.343995,0.20633,0.39101,0.520944,0.0,C:maj
33.622494331,0.000121918,0.0,0.0,2.07091,0.235403,0.0,0.0,0.306804,0.123981,0.44171,0.555468,0.0,C:maj
33.66893424,0.000241881,0.0,0.0,0.790259,0.0194552,0.0,0.0,0.291112,0.0,0.0,0.0911868,0.0,C:maj
33.715374149,0.000419372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113225,0.0,C:maj
33.761814058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C:maj
33.808253968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.316984,0.0,0.00281356,0.0380065,0.0,C:maj
33.854693877,0.0,0.0,0.0140063,1.81383,0.180858,0.0,0.0,0.558029,0.0,0.000820963,0.490222,0.0,C:maj
33.901133786,0.0,0.0,0.0167926,1.79734,0.140735,0.0,0.0,0.5449,0.0,0.0,0.0145775,0.0,C:maj
33.947573696,0.0,0.0,0.0,1.83878,0.108217,0.0,0.0,0.497194,0.0,0.405114,0.0681452,0.00210171,C:maj
33.994013605,0.226027,0.0,0.0332763,1.87175,0.0838804,0.0,0.0,0.24724,0.1675,0.00956615,0.121881,0.199463,C:maj
34.040453514,0.599229,0.0,0.0,1.73153,0.0,0.0,0.0,0.318786,0.803922,0.512042,0.280599,0.704804,C:maj
34.086893424,0.299805,0.0,0.0,1.68773,0.0,0.0,0.0100472,0.0,0.238357,0.547735,1.24412,0.569149,C:maj
34.133333333,0.0720442,0.0,0.0,1.39769,0.0,0.0,0.0,0.0,0.113918,0.305056,1.68264,0.531585,C:maj
34.179773242,0.0,0.0,0.0,1.12927,0.0,0.0,0.0,0.0,0.0,0.124278,1.82354,0.450907,C:maj
34.226213151,0.0,0.0,0.0,1.00955,0.0,0.03416,0.0230208,0.0,0.0,0.0449467,1.88752,0.375418,C:maj
34.272653061,0.0,0.0,0.0,0.93492,0.0,0.121855,0.0463528,0.0,0.0,0.0373883,2.05162,0.326584,C:maj
34.31909297,0.0,0.0,0.0,0.878328,0.0,0.27172,0.0,0.0,0.0,0.0487134,2.29404,0.36658,C:maj
34.365532879,0.0,0.0,0.0,1.19855,0.265651,0.0,0.0,0.0,0.0,0.17902,2.25902,0.400724,C:maj
34.411972789,0.0,0.0,0.0,1.64724,0.00990031,0.0,0.0,0.0,0.549512,0.577078,1.59779,0.395282,C:maj
34.458412698,0.0,0.0,0.389282,1.96244,0.0,0.0,0.0,0.00904552,1.24943,0.311799,0.954213,0.347949,C:maj
34.504852607,0.0,0.0,0.385531,1.90667,0.0120122,0.0,0.0,0.181234,1.14566,0.0488229,1.15062,0.0269496,C:maj
34.551292517,0.0,0.0,0.199506,2.36419,0.0704114,0.0,0.0,0.532357,0.786695,0.111554,1.25214,0.000929446,C:maj
34.597732426,0.0,0.0,0.0,2.49894,0.0691859,0.0,0.0,0.344325,0.0,0.895118,1.03293,0.0,C:maj
34.644172335,0.0,0.0,0.0,2.48593,0.0517357,0.0,0.0,0.329327,0.193551,0.948231,1.06179,0.0,C:maj
34.690612244,0.0,0.0,0.0,2.5221,0.10835,0.0,0.0,0.362829,0.175595,0.401504,0.619582,0.0,C:maj
34.737052154,0.0,0.0,0.015349,2.28869,0.151624,0.0,0.0,0.276042,0.0,0.0620772,1.20577,0.0,C:maj
34.783492063,0.0,0.0,0.0082177,2.04446,0.183039,0.0,0.0,0.0894059,0.0,0.0387491,1.31384,0.0,C:maj
34.829931972,0.0,0.0,0.0,2.02987,0.165733,0.0,0.0,0.134999,0.0,0.254195,1.09601,0.0352744,C:maj
34.876371882,0.0,0.0,0.0,2.07766,0.150094,0.0,0.0,0.1777,0.0,0.184697,0.72442,0.0970454,C:maj
34.922811791,0.0,0.0,0.0,2.01875,0.173416,0.0,0.0,0.568745,0.284519,0.229019,0.0519894,0.0,C:maj
34.9692517,0.0,0.0791284,0.0,1.91974,0.181978,0.0,0.0,0.955199,0.66225,0.354128,0.0580252,0.0,C:maj
35.015691609,0.469786,0.154945,0.0,1.88724,0.203809,0.0,0.0102083,1.11112,0.945396,0.41944,0.0637974,0.0,C:maj
35.062131519,0.715774,0.0604224,0.0,1.92393,0.177361,0.0,0.070985,0.904281,1.23363,0.485615,0.0521773,0.0,C:maj
35.108571428,0.579357,0.00748873,0.0,2.08369,0.135822,0.0,0.0,0.684143,0.810426,0.800273,0.0438214,0.0,C:maj
35.155011337,0.472814,0.0,0.0,2.33303,0.0504806,0.0,0.0,0.393744,0.162419,1.10025,0.0136754,0.0,C:maj
35.201451247,0.302956,0.0,0.0,2.43843,0.326883,0.0,0.0722301,0.306831,0.064174,0.901695,0.0,0.218197,C:maj
35.247891156,0.219282,0.0,0.698759,1.89417,0.0,0.0,0.155174,0.0800767,0.347927,0.613373,0.66466,0.352015,C:maj
35.294331065,0.130897,0.0,1.0541,1.21379,0.0,0.0,0.0325869,0.117444,0.28605,0.403183,1.12384,0.564323,C:maj
35.340770975,0.0,0.0,1.00405,1.33638,0.0,0.0,0.0,0.132354,0.409708,0.296547,0.9927,0.649613,C:maj
35.387210884,0.0,0.0,0.602152,2.04282,0.0,0.0,0.0,0.25144,0.0431737,0.355661,0.675168,0.576839,C:maj
35.433650793,0.0,0.156144,0.0418147,2.40607,0.12037,0.0,0.0,0.347052,0.0432707,0.0,0.471376,0.462223,C:maj
35.480090702,0.0,0.350198,0.0,2.40623,0.144595,0.0,0.0,0.373007,0.443148,0.0013038,0.149766,0.0842615,C:maj
35.526530612,0.0,0.338349,0.343716,2.37019,0.0,0.0,0.174799,0.468073,0.646374,0.0513055,0.416011,0.0754901,C:maj
35.572970521,0.00135298,0.361188,1.04501,1.48546,0.0,0.323438,0.526988,0.334098,0.434946,0.0,0.0480293,0.0220001,C:maj
35.61941043,0.173526,0.490835,0.961835,0.863322,0.114153,1.35053,0.573189,0.0,0.299878,0.00663384,0.0540101,0.0,C:maj
35.66585034,0.225841,0.0,0.0,0.580782,0.309998,2.63298,0.226037,0.0,0.0618796,0.320387,0.0252549,0.0,C:maj
35.712290249,0.00395832,0.0,0.0,0.336042,0.257399,2.79415,0.0825055,0.0,0.0,0.556524,0.038401,0.0,C:maj
35.758730158,0.00256668,0.0,0.0,0.152935,0.276761,2.92043,0.09829,0.0,0.0376155,0.512495,0.121299,0.0,C:maj
35.805170068,0.0027762,0.0,0.0,0.0,0.420108,2.5922,0.230397,0.220341,0.0,0.607762,0.193731,0.0,C:maj
35.851609977,0.0033047,0.0,0.0,0.0,0.132388,1.56403,0.571057,1.89613,0.0,0.0861367,0.18327,0.0,C:maj
35.898049886,0.0,0.0,0.0,0.0,0.0,0.16759,0.415162,2.26053,0.0,0.0,0.0,0.152916,C:maj
35.944489795,0.0,0.0,0.0,0.0,0.0,0.0997515,0.248831,2.33866,0.0,0.0,0.0,0.202099,C:maj
35.990929705,0.0,0.0,0.0,0.0,0.0,0.0,0.128275,2.36323,0.0,0.0,0.0,0.0812601,C:maj
36.037369614,0.0,0.0,0.0,0.132428,0.0,0.0,0.239684,2.35546,0.0,0.0,0.0,0.0267461,C:maj
36.083809523,0.000367024,0.0,0.0,0.28342,0.0,0.0,0.547122,2.08245,0.0,0.0,0.0,0.0,C:maj
36.130249433,0.00331029,0.0,0.0,0.548888,0.0,0.0,0.804043,1.23959,0.00395912,0.334039,0.0,0.0,C:maj
36.176689342,0.0233515,0.0,0.0,0.38368,0.0,0.0,0.710584,1.09342,0.432264,0.454825,0.0,0.0,C:maj
36.223129251,0.00210587,0.0,0.0,0.391923,0.0,0.0,0.143622,1.38944,1.49873,0.0251174,0.0,0.0,C:maj
36.26956916,0.00132071,0.0351752,0.0,0.361836,0.0,0.0,0.0,0.848496,1.97087,0.0,0.00843937,0.0,C:maj
36.31600907,0.000827656,0.00789207,0.0,0.286097,0.0960525,0.0,0.0,0.385426,2.08718,0.0,0.00720869,0.0,F:maj
36.362448979,0.000334425,0.0,0.0,0.357312,0.161414,0.0,0.0,0.196181,2.09313,0.0,0.00226506,0.0,F:maj
36.408888888,0.0,0.00671561,0.0,0.184682,0.0934818,0.0,0.0,0.262767,2.05303,0.0,0.0107795,0.00147162,F:maj
36.455328798,0.0,0.0571759,0.0494651,0.0,0.0,0.0,0.0,0.255229,2.02824,0.0,0.00223746,0.0039852,F:maj
36.501768707,0.0,0.0574284,0.164795,0.0,0.0,0.0,0.0,0.148576,2.2661,0.0,0.000387236,0.0140086,F:maj
36.548208616,0.000904595,0.0,0.149346,0.0,0.0,0.0,0.0,0.033516,2.58262,0.0,0.0,0.0227025,F:maj
36.594648526,0.0392477,0.0,0.0,0.0,0.0720011,0.110085,0.0,0.031116,2.72919,0.0,0.0,0.0276784,F:maj
36.641088435,0.102169,0.0,0.0,0.13437,0.0617162,0.137451,0.0,0.0,2.75632,0.0,0.0,0.0191341,F:maj
36.687528344,0.224299,0.0,0.103068,0.185112,0.0954539,0.0782808,0.0,0.0,2.52793,0.0,0.0,0.00647404,F:maj
36.733968253,0.208865,0.0,0.0371527,0.249906,0.131755,0.0,0.0,0.232804,2.16859,0.0,0.0,0.00117904,F:maj
36.780408163,0.140427,0.0,0.0469094,0.398522,0.117225,0.0,0.0,0.289969,2.09089,0.0,0.0,0.00235653,F:maj
36.826848072,0.0341207,0.0,0.0116242,0.672367,0.0816195,0.0,0.0,0.286948,2.02485,0.0,0.0,0.0024069,F:maj
36.873287981,0.00531469,0.0,0.0,0.88143,0.00243848,0.0,0.0,0.369499,1.94885,0.0,0.0,0.0021393,F:maj
36.919727891,0.00463205,0.0,0.0,0.618317,0.127031,0.0,0.0,0.839145,1.60427,0.0,0.0,0.0,F:maj
36.9661678,0.322706,0.201122,0.715127,0.809989,0.0,0.0,0.0,1.24445,1.09187,0.168042,0.363157,0.423078,F:maj
37.012607709,0.00722974,0.0,0.90161,1.48934,0.00706577,0.0,0.0,1.19577,0.882979,0.0,0.359277,0.578419,F:maj
37.059047619,0.00715698,0.0,0.731438,1.97412,0.0842946,0.0,0.0,0.789803,1.2815,0.0206625,0.334285,0.468228,F:maj
37.105487528,0.00693773,0.0,0.381975,2.28317,0.161005,0.0,0.0,0.653432,1.16799,0.0,0.338306,0.404194,F:maj
37.151927437,0.00575585,0.0,0.0472527,2.3758,0.145699,0.0,0.0,0.569326,0.900714,0.0,0.167102,0.163619,F:maj
37.198367346,0.00511772,0.0,0.0,2.22238,0.150401,0.0,0.0,0.547266,0.625633,0.0,0.0254844,0.0909565,F:maj
37.244807256,0.00425941,0.0,0.0,2.14985,0.206447,0.0,0.0,0.628733,0.450005,0.0,0.0175125,0.0172214,F:maj
37.291247165,0.00329333,0.0,0.00831908,2.1352,0.262584,0.0,0.0,0.621325,0.327847,0.0,0.00727572,0.0,F:maj
37.337687074,0.00345657,0.0,0.00199338,2.11658,0.250668,0.0,0.0,0.618883,0.189295,0.0,0.0,0.0,F:maj
37.384126984,0.00525928,0.0,0.0,2.09526,0.290098,0.0,0.0,0.575163,0.523145,0.0,0.0,0.0,F:maj
37.430566893,0.00617133,0.0,0.0,2.09002,0.328964,0.0,0.0,0.487383,0.779845,0.0,0.0010901,0.0,F:maj
37.477006802,0.00712014,0.0,0.0,2.13817,0.256193,0.0,0.0,0.333485,0.807683,0.0,0.000486637,0.0,F:maj
37.523446712,0.00750852,0.0,0.0,2.12878,0.184571,0.0,0.0,0.0,0.423067,0.316446,0.0,0.0,F:maj
37.569886621,0.00842332,0.0,0.0,2.08565,0.199327,0.0,0.0,0.0,0.246775,0.45665,0.0,0.0744887,F:maj
37.61632653,0.00810104,0.0,0.0,2.05824,0.31275,0.0,0.0,0.320474,0.656881,0.0265025,0.0,0.12794,F:maj
37.662766439,0.00687278,0.0,0.0,2.1618,0.197012,0.0,0.0,0.486809,0.676713,0.0,0.0,0.130204,F:maj
37.709206349,0.00581713,0.0,0.0,2.30415,0.147601,0.0,0.0,0.433435,0.770335,0.0,0.00506142,0.0483631,F:maj
37.755646258,0.00589883,0.0,0.0,2.37336,0.0680454,0.0,0.00521522,0.622476,0.738468,0.0,0.0031872,0.308752,F:maj
37.802086167,0.0047458,0.0,0.156342,1.99473,0.0359683,0.0,0.0452164,1.31543,1.16791,0.0,0.0,0.147706,F:maj
37.848526077,0.0036048,0.0,0.745836,1.40097,0.0,0.0,0.0475326,1.11781,1.67192,0.0,0.0,0.0,F:maj
37.894965986,0.00254188,0.0939531,0.875055,0.532848,0.0183527,0.0245385,0.0385499,0.795388,1.91142,0.0,0.0,0.0,F:maj
37.941405895,0.00155701,0.442912,0.682371,0.363354,0.0399103,0.00831444,0.0212732,0.486362,2.02874,0.0,0.0,0.0,F:maj
37.987845804,0.00170964,0.0,0.0,0.320948,0.0552607,0.0183249,0.0,0.31955,2.16915,0.0,0.0,0.0,F:maj
38.034285714,0.0138171,0.0,0.0,0.0640631,0.169227,0.0326232,0.0,0.118257,2.28887,0.0,0.0,0.000842947,F:maj
38.080725623,0.00560227,0.0148295,0.0,0.0,0.19245,0.0,0.0,0.0611019,2.30816,0.0,0.0,0.00125433,F:maj
38.127165532,0.00615645,0.0942116,0.0,0.133691,0.0752354,0.0,0.0,0.0551014,2.28465,0.0,0.0,0.000814868,F:maj
38.173605442,0.00546265,0.101932,0.0,0.407063,0.0211095,0.0,0.0,0.0452067,2.3382,0.0,0.0,0.0,F:maj
38.220045351,0.00575266,0.0413333,0.0,0.381001,0.0932382,0.0,0.0,0.00929427,2.43471,0.0,0.0,0.0,F:maj
38.26648526,0.00640333,0.0,0.0,0.240917,0.175694,0.0,0.0,0.0,2.46435,0.0,0.0,0.0,F:maj
38.31292517,0.00684297,0.0,0.0,0.0,0.24926,0.0,0.0,0.0247857,2.46344,0.0,0.0,0.0,F:maj
38.359365079,0.0897594,0.0204034,0.0121502,0.0,0.315177,0.0109131,0.0,0.0204855,2.36431,0.0,0.0,0.0,F:maj
38.405804988,0.0889181,0.11579,0.0315056,0.0,0.376347,0.0371086,0.0,0.00695523,2.31745,0.0,0.0,0.00123367,F:maj
38.452244897,0.0457398,0.170951,0.0251298,0.0,0.833115,0.0594657,0.0,0.0423695,2.24289,0.0,0.0,0.00342169,F:maj
38.498684807,0.00447402,0.19154,0.0,0.0,0.935895,0.065465,0.0,0.122002,2.17976,0.0,0.0,0.0037186,F:maj
38.545124716,0.00414083,0.111366,0.0,0.117439,0.547776,0.0,0.0,0.0703275,2.32984,0.0,0.0,0.00075232,F:maj
38.591564625,0.00363776,0.0,0.0,0.0534975,0.564621,0.0,0.0,0.0386329,2.41732,0.0,0.0,0.0,F:maj
38.638004535,0.00239303,0.0,0.0,0.0107529,0.267694,0.0239378,0.0,0.22617,2.33256,0.0,0.0,0.0,F:maj
38.684444444,0.000761378,0.0,0.840716,0.508008,0.0867492,0.0,0.0,0.172818,2.45852,0.0,0.0,0.0,F:maj
38.730884353,0.0890651,0.0,0.514627,0.757998,0.0,0.0,0.0,0.123553,2.64858,0.0,0.0343543,0.715685,F:maj
38.777324263,0.560405,0.138958,0.588177,0.851253,0.0,0.0,0.0,0.0862765,2.5689,0.0,0.0,0.133655,F:maj
38.823764172,0.0,0.447372,0.883314,0.826013,0.0,0.0,0.0,0.159911,2.34794,0.0,0.0,0.00195811,F:maj
38.870204081,0.0,0.0,0.440244,0.732044,0.0,0.0,0.0,0.252141,2.37094,0.0,0.0,0.000165643,F:maj
38.91664399,0.0,0.0,0.568743,0.0,0.00564011,0.000777196,0.00513255,0.413308,2.21808,0.0,0.0124936,0.0,F:maj
38.9630839,0.114832,0.459552,1.40932,0.0,0.0,0.0,0.0,1.20106,1.27564,0.0,0.0,0.0,F:maj
39.009523809,0.253161,0.348138,1.39427,0.0,0.0302602,0.0,0.0,1.89879,0.44622,0.0,0.0,0.0992506,F:maj
39.055963718,0.308523,0.237624,1.3533,0.145841,0.0404696,0.0,0.0823698,2.5358,0.0,0.0,0.0,0.0750107,F:maj
39.102403628,0.0,0.331011,1.11986,0.0185431,0.0,0.0,0.0381525,2.58972,0.0,0.0,0.0,0.0,F:maj
39.148843537,0.0,0.0,1.06236,0.107392,0.0,0.0328098,0.0460133,2.4806,0.0689595,0.0,0.0210802,0.0,F:maj
39.195283446,0.0,0.127296,0.0,0.0,0.0,0.0,0.0128854,2.9729,0.0,0.0136791,0.049037,0.0129745,F:maj
39.241723356,0.00127566,0.344615,0.302119,0.0,0.00939865,0.0,0.0,2.8209,0.0,0.00948912,0.0412315,0.0158621,F:maj
39.288163265,0.0828198,0.346688,0.164419,0.0,0.0407515,0.0,0.00292474,2.41682,0.0,0.00552352,0.018051,0.00718856,F:maj
39.334603174,0.092252,0.22425,0.0,0.0,0.0,0.0,0.110012,2.07818,0.0,0.00272553,0.0,0.0,F:maj
39.381043083,0.175731,0.0,0.0,0.0534132,0.0,0.0,0.157878,2.05036,0.0,0.0,0.0,0.147237,F:maj
39.427482993,0.309468,0.0,0.0,0.0263955,0.0218638,0.0,0.0451945,2.01212,0.0,0.0,0.0,0.29229,F:maj
39.473922902,0.380054,0.0,0.0,0.00411634,0.146426,0.0,0.0,1.95795,0.0,0.0,0.0,0.0887299,F:maj
39.520362811,0.502263,0.0687961,0.0,0.0,0.0,0.0643828,0.0,1.97771,0.0,0.277814,0.0,0.0,F:maj
39.566802721,0.408864,0.0,0.0,0.106483,0.0,0.359786,0.0533475,1.87469,0.0,0.236706,0.0,0.0,F:maj
39.61324263,0.357492,0.0,0.0,0.207467,0.0,0.522221,0.228829,1.29647,0.0177532,0.0578435,0.0,0.0,F:maj
39.659682539,0.00236322,0.180149,0.537279,0.38888,0.0,1.70843,0.0,0.823542,0.395057,0.0587323,0.279534,0.0,F:maj
39.706122448,0.0922141,0.240407,0.831254,0.0759554,0.0,2.65807,0.0,0.0,0.371453,0.0504738,0.617116,0.274989,D:maj
39.752562358,0.00161045,0.0918194,0.618065,0.0,0.134492,2.6415,0.0,0.0,0.0,0.163458,0.734136,0.380679,D:maj
39.799002267,0.00129178,0.0,0.0675528,0.0,0.16742,2.7513,0.0,0.0,0.0,0.766586,0.176451,0.434931,D:maj
39.845442176,0.000636234,0.0,0.0,0.0,0.145722,2.78002,0.0,0.0,0.0,0.845699,0.026262,0.301005,D:maj
39.891882086,0.000372918,0.0,0.0106507,0.0,0.253638,2.69179,0.0,0.0,0.0,0.321247,0.136342,0.0,D:maj
39.938321995,0.370819,0.0,0.0301264,0.0,0.262924,2.47041,0.0,0.0,0.0,0.109422,0.175656,0.0,D:maj
39.984761904,0.518511,0.224786,0.0,0.0,0.241685,2.4374,0.0,0.0,0.0,0.0990545,0.0,0.0,D:maj
40.031201814,0.489326,0.604394,0.0,0.0,0.207131,2.54621,0.0,0.0,0.0,0.212993,0.0,0.0,D:maj
40.077641723,0.496753,0.590771,0.0,0.0,0.204386,2.43778,0.0,0.0,0.334942,0.29341,0.0,0.0,D:maj
40.124081632,0.472405,0.466477,0.0,0.0,0.561769,1.98497,0.116417,0.0,0.462025,0.506537,0.0,0.0,D:maj
40.170521541,0.410739,0.342776,0.0,0.0,0.660361,1.88354,0.0797013,0.0,0.347465,0.765503,0.0,0.0,D:maj
40.216961451,0.441439,0.261705,0.0,0.0,0.584932,2.12581,0.00771938,0.0,0.177706,1.10718,0.0,0.0,D:maj
40.26340136,0.242122,0.166283,0.0,0.0,0.495559,2.43234,0.0,0.0,0.108567,1.3154,0.0,0.0,D:maj
40.309841269,0.00210621,0.143071,0.0,0.0,0.351151,2.67197,0.0,0.0,0.139713,1.14056,0.119307,0.0,D:maj
40.356281179,0.00222119,0.192577,0.0,0.0,0.212435,2.81396,0.0,0.0,0.0873951,0.991657,0.0895902,0.0,D:maj
40.402721088,0.00241865,0.302469,0.0,0.0,0.10368,2.78804,0.0,0.0,0.0840808,0.848826,0.0,0.0,D:maj
40.449160997,0.002713,0.334843,0.0,0.0,0.100526,2.71167,0.0,0.0,0.167034,0.470354,0.106296,0.0,D:maj
40.495600907,0.00303171,0.389389,0.0,0.0,0.124032,2.65864,0.0,0.0,0.198046,0.113156,0.244466,0.0,D:maj
40.542040816,0.00304216,0.383408,0.0,0.0,0.135869,2.5657,0.0,0.0,0.169519,0.0,0.370119,0.0,D:maj
40.588480725,0.00745242,0.348483,0.0,0.0,0.195195,2.53921,0.0,0.0,0.0642929,0.0,0.322368,0.0,D:maj
40.634920634,0.000680538,0.330453,0.0,0.0,0.204758,2.50725,0.0,0.0,0.0342418,0.0,0.0853451,0.0,D:maj
40.681360544,0.0,0.319268,0.0,0.0,0.172166,2.22243,0.000716636,0.0,0.0265218,0.0,0.11793,0.0,D:maj
40.727800453,0.0,0.234948,0.0,0.0,0.196142,2.05732,0.0576771,0.0,0.0,0.0,0.203734,0.0,D:maj
40.774240362,0.0,0.0949184,0.0,0.0,0.250153,1.99209,0.0335064,0.0,0.0,0.0,0.213494,0.0,D:maj
40.820680272,0.00369375,0.178688,0.0,0.0,0.263109,1.95496,0.0,0.0,0.0,0.0,0.168368,0.0,D:maj
40.867120181,0.0,0.303362,0.0,0.0,0.237084,1.91874,0.0,0.0,0.0,0.0,0.253053,0.236353,D:maj
40.91356009,0.0,0.0506904,0.0,0.0211824,0.177476,1.82452,0.0,0.0,0.0,0.0,1.09593,0.101365,D:maj
40.96,0.236555,0.0,0.0,0.312494,0.148463,1.91095,0.0,0.0536121,0.0,0.257093,1.4867,0.0364535,D:maj
41.006439909,0.325243,0.0,0.0,0.137367,0.166397,1.61211,0.0489702,0.265153,0.00149418,0.273513,1.27894,0.211456,D:maj
